Mach,CD Power-Off
2.27,1.84026547530943
2.28,1.83340196056123
2.29,1.82660608985386
2.30,1.81987670573738
2.31,1.81321285426549
2.32,1.80661331416937
2.33,1.800076981797
2.34,1.79360279608239
2.35,1.78718988449557
2.36,1.78083716720723
2.37,1.77454343028219
2.38,1.76830807638875
2.39,1.76212999910249
2.40,1.75600829774951
2.41,1.74994211804492
2.42,1.74393063828825
2.43,1.73797289035545
2.44,1.73206820651373
2.45,1.72621578083129
2.46,1.72041457462511
2.47,1.71466406851997
2.48,1.70896349168196
2.49,1.7033119763481
2.50,1.6977089477107
2.51,1.69215368140516
2.52,1.68664532927502
2.53,1.68118340631656
2.54,1.6757672901417
2.55,1.67039611948192
2.56,1.66506939485112
2.57,1.65978655995397
2.58,1.65454689111479
2.59,1.649349903479
2.60,1.64419483152096
2.61,1.63908140112096
2.62,1.63400893568487
2.63,1.62897675087387
2.64,1.62398453707614
2.65,1.61903154287708
2.66,1.61411731948249
2.67,1.60924156847218
2.68,1.60440358464131
2.69,1.5996030941777
2.70,1.59483931477313
2.71,1.59011198878307
2.72,1.58542064049712
2.73,1.58076490783341
2.74,1.57614407050691
2.75,1.5715579893674
2.76,1.56700610840859
2.77,1.56248811451667
2.78,1.55800339116088
2.79,1.55355176526622
2.80,1.54913276142277
2.81,1.54474598832194
2.82,1.54039105724512
2.83,1.53606765271461
2.84,1.53177532864987
2.85,1.52751379892144
2.86,1.52328266911751
2.87,1.51908158660339
2.88,1.51491021008555
2.89,1.51076825762389
2.90,1.50665538260557
2.91,1.50257125655208
2.92,1.49851551592009
2.93,1.49448787879517
2.94,1.49048809608819
2.95,1.48651576235315
2.96,1.48257072678915
2.97,1.478652528995
2.98,1.47476098697445
2.99,1.4708957371548
3.00,1.46705663232541
3.01,1.46351083776407
3.02,1.45998762517722
3.03,1.45648678766532
3.04,1.45300814118294
3.05,1.44955138138744
3.06,1.44611036937595
3.07,1.44267573306612
3.08,1.43926255135453
3.09,1.4358706235181
3.10,1.43249973988316
3.11,1.42914967837967
3.12,1.42582027816247
3.13,1.42251130373367
3.14,1.41922260727897
3.15,1.41595392016592
3.16,1.41270502231836
3.17,1.40947586696531
3.18,1.40626617169028
3.19,1.40307576688259
3.20,1.39990445658721
3.21,1.39675209937155
3.22,1.39361849770508
3.23,1.39050346007433
3.24,1.38740685078356
3.25,1.38432846953356
3.26,1.3812682182941
3.27,1.37822581961866
3.28,1.37520122359926
3.29,1.37219420246144
3.30,1.36920458164169
3.31,1.36623230735637
3.32,1.36327709086614
3.33,1.36033888735974
3.34,1.35741750104487
3.35,1.35451280369568
3.36,1.35162463956992
3.37,1.34875283153854
3.38,1.34589728717515
3.39,1.34305783584784
3.40,1.34023436201552
3.41,1.33742672704717
3.42,1.33463478097138
3.43,1.33185841473602
3.44,1.32909746418485
3.45,1.32635175863812
3.46,1.32362129829714
3.47,1.32090585406382
3.48,1.31820531159132
3.49,1.31551958425291
3.50,1.31284851411346
3.51,1.31019200396592
3.52,1.30754991009205
3.53,1.30492213187164
3.54,1.30230853551957
3.55,1.29970901683499
3.56,1.29712346404804
3.57,1.29455177935918
3.58,1.29199381950271
3.59,1.28944947786815
3.60,1.28691867409602
3.61,1.2844012838784
3.62,1.28189714982325
3.63,1.27940624834981
3.64,1.27692844657204
3.65,1.27446360582201
3.66,1.27201164998379
3.67,1.26957250723208
3.68,1.2671460469935
3.69,1.26473215169541
3.70,1.26233075874064
3.71,1.25994172137637
3.72,1.25756502307708
3.73,1.25520047061344
3.74,1.25284806309604
3.75,1.25050767741815
3.76,1.24817917398259
3.77,1.24586249816509
3.78,1.24355759075981
3.79,1.24126428887775
