Mach,CD Power-On
6.70,0.832365793557694
6.71,0.831641608683793
6.72,0.830919113461756
6.73,0.830198319370779
6.74,0.829479198385166
6.75,0.828761739994594
6.76,0.828045963347328
6.77,0.82733185910187
6.78,0.826619400740345
6.79,0.82590858407492
6.80,0.825199420814686
6.81,0.824491884703328
6.82,0.823785989528632
6.83,0.823081695864012
6.84,0.8223790336039
6.85,0.821677968142289
6.86,0.820978514284581
6.87,0.820280655609889
6.88,0.819584383058213
6.89,0.818889703957459
6.90,0.818196584090379
6.91,0.817505060896874
6.92,0.81681509522615
6.93,0.816126678722475
6.94,0.815439833618359
6.95,0.814754517944318
6.96,0.814070752109718
6.97,0.813388522186753
6.98,0.812707822385165
6.99,0.812028647737429
7.00,0.811366968800515
7.01,0.810739975952426
7.02,0.81011474956101
7.03,0.80949126593117
7.04,0.808869510008323
7.05,0.808249506684761
7.06,0.807631229440978
7.07,0.807014645405576
7.08,0.806399794543338
7.09,0.805786626087516
7.10,0.805175172389318
7.11,0.80456540415657
7.12,0.803957323229777
7.13,0.803350919987745
7.14,0.802746180126808
7.15,0.802143096889418
7.16,0.801541678358795
7.17,0.800941918018949
7.18,0.80034379566358
7.19,0.799747306072717
7.20,0.799419268972824
7.21,0.799149358083529
7.22,0.798880020512759
7.23,0.79861138838536
7.24,0.798343459327305
7.25,0.798076240904572
7.26,0.797809723185108
7.27,0.797543755991194
7.28,0.79727862800715
7.29,0.797014044112065
7.30,0.796750156216532
7.31,0.796486953834969
7.32,0.796224446270118
7.33,0.795962610245655
7.34,0.795701463796495
7.35,0.795440858491006
7.36,0.795180921242244
7.37,0.794921668944269
7.38,0.794663075967515
7.39,0.794405165638528
7.40,0.794147913455803
7.41,0.793891330018698
7.42,0.793635258701376
7.43,0.793380009178901
7.44,0.793125257892324
7.45,0.792871165472615
7.46,0.792617737239618
7.47,0.792364947558688
7.48,0.792112804668179
7.49,0.791861178176681
7.50,0.791610349308076
7.51,0.791342171760558
7.52,0.791074073881379
7.53,0.790803781381654
7.54,0.790533949193931
7.55,0.790264989500496
7.56,0.789996746565484
7.57,0.789729237952609
7.58,0.789462319495083
7.59,0.789196262218823
7.60,0.788930785498661
7.61,0.788666025340918
7.62,0.788401980212487
7.63,0.788138634507966
7.64,0.787875997869919
7.65,0.787613951094766
7.66,0.787352719770293
7.67,0.787092206356498
7.68,0.786832247890579
7.69,0.786572985237902
7.70,0.786314405615974
7.71,0.786056531392631
7.72,0.785799336183574
7.73,0.785542832932152
7.74,0.785287026700249
7.75,0.785031744898608
7.76,0.78477728277682
7.77,0.784523360214742
7.78,0.784270111817956
7.79,0.78401752464187
7.80,0.783765626786412
7.81,0.783514387276523
7.82,0.783263795217621
7.83,0.783013876695861
7.84,0.782764481125973
7.85,0.782515880815938
7.86,0.782267789152996
7.87,0.782020366380728
7.88,0.78177372708828
7.89,0.781527590331294
7.90,0.781281956633961
7.91,0.781037097422495
7.92,0.780792894493898
7.93,0.780549341642749
7.94,0.780306246365538
7.95,0.780063962964087
7.96,0.779822153436993
7.97,0.779580979988307
7.98,0.779340573396818
7.99,0.779100649046284
8.00,0.778861334819341
8.01,0.778622662742958
8.02,0.77838445648973
8.03,0.778147018944643
8.04,0.777910190085991
8.05,0.777673824041178
8.06,0.777438071624266
8.07,0.777203075080483
8.08,0.776968534587025
8.09,0.776734597118172
8.10,0.776501266193653
8.11,0.776268534847011
8.12,0.776036387375663
8.13,0.775804847391628
8.14,0.775573747159222
8.15,0.775343399139678
8.16,0.775113493100058
8.17,0.774884300650523
8.18,0.77465555910466
8.19,0.774427410680626
8.20,0.774199985395246
8.21,0.773972833333248
8.22,0.773746416076562
8.23,0.773520572818807
8.24,0.773295299425643
8.25,0.773070594674412
8.26,0.77284632702678
8.27,0.772622748335113
8.28,0.772399604314756
8.29,0.772177166683544
8.30,0.771955151942014
8.31,0.771733700373482
8.32,0.771512786259524
8.33,0.771292446313636
8.34,0.771072643230534
8.35,0.77085339969148
8.36,0.770634701137243
8.37,0.770416558631877
8.38,0.770198808592639
8.39,0.769981763585666
8.40,0.769765105816521
8.41,0.769549125151393
8.42,0.769333557942494
8.43,0.769118511287537
8.44,0.768904003256643
8.45,0.768690017603277
8.46,0.76847656884463
8.47,0.768263666968106
8.48,0.768051272420837
8.49,0.767839269954545
8.50,0.767627941941096
8.51,0.767417120803294
8.52,0.767206676212614
8.53,0.766996910315465
8.54,0.766787499492838
8.55,0.766578625460705
8.56,0.766370383234079
8.57,0.766162524218752
8.58,0.765955158489678
8.59,0.765748338662196
8.60,0.765541991906696
8.61,0.765336170861997
